business_id,address,city,postal_code,selected_postal_code,latitude,longitude,phone_number,tax_code,business_certificate,owner_zip,owner_name,owner_address,owner_city,owner_state,centroid_lat,centroid_long,Distance from centroid
421,526 Columbus Ave,San Francisco,94133,94133,37.7998,-122.409,null,H24,190050,94133,Sergio & Anthony Azzollini,526 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.001420179
422,579 Columbus Ave,San Francisco,94133,94133,37.8002,-122.41,null,H25,377262,94133,"The Salvatore Enterprises, Inc",579 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.000423392
429,430 Columbus Ave,San Francisco,94133,94133,37.799,-122.408,null,H24,157249,94133,"CPC Restaurant, Inc",430 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.002697869
430,532 Columbus Ave,San Francisco,94133,94133,37.7999,-122.41,null,H24,300253,94111,Nice Ventures L.P.,1750 Montgomery St. 1st Floor,San Francisco,CA,37.80057993,-122.4101869,0.000705138
431,566 Columbus Ave,San Francisco,94133,94133,37.8001,-122.41,null,H24,182926,94133,"Bohemian Cigar Store, Inc",566 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.000515021
435,1431 Stockton St,San Francisco,94133,94133,37.7989,-122.409,null,H24,913987,94133,Dominique Buoni,1431 Stockton St,San Francisco,CA,37.80057993,-122.4101869,0.002056887
436,1512 Stockton St,San Francisco,94133,94133,37.7996,-122.409,null,H24,62988,94133,Brunero Orsi & Lorenzo etroni,1512 Stockton St,San Francisco,CA,37.80057993,-122.4101869,0.001539117
438,729 Vallejo St,San Francisco,94133,94133,37.7985,-122.409,null,H24,947336,94133,Nolan Kellett & Sonia Kellett,729 Vallejo St,San Francisco,CA,37.80057993,-122.4101869,0.002394729
443,325 Columbus Ave,San Francisco,94133,94133,37.7983,-122.407,null,H26,919336,94133,"The Stink, Inc",325 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.003918431
444,255 Columbus Ave,San Francisco,94133,94133,37.7975,-122.406,null,H86,29736,94133,Vesuvio Inc,255 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.005197663
447,519 Columbus Ave,San Francisco,94133,94133,37.7998,-122.41,null,H24,303608,94133,UVA Inc,519  Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.000802001
448,1300 Stockton St,San Francisco,94133,94133,37.7978,-122.409,null,H24,102058,94133,"Yuet Lee Restaurant, Inc",1300 Stockton St,San Francisco,CA,37.80057993,-122.4101869,0.003022686
462,529 Broadway St,San Francisco,94133,94133,37.7979,-122.406,null,H07,305690,98111,SAN FRANCISCO GARDEN OF EDEN,PO BOX 2602,SEATTLE,WA,37.80057993,-122.4101869,0.004971092
463,618 Broadway St,San Francisco,94133,94133,37.7978,-122.407,null,H24,24815,94133,"Shawa, Monzer M",618 Broadway St,San Francisco,CA,37.80057993,-122.4101869,0.004228952
468,308 Columbus Ave,San Francisco,94133,94133,37.7981,-122.407,null,H24,916855,94133,Norman Dudum,308 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.004038078
470,347 Columbus Ave,San Francisco,94133,94133,37.7984,-122.408,null,H24,187203,94133,Francesco Nozzolino,347 Columbus Ave.,San Francisco,CA,37.80057993,-122.4101869,0.003087785
475,503 Columbus Ave,San Francisco,94133,94133,37.7995,-122.409,null,H24,147903,94133,Filomena & Gennaro Torrano,503 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.001604639
477,555 Columbus Ave,San Francisco,94133,94133,37.8,-122.41,null,H24,147775,94133,Antonio & Jose Castellucci,555 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.000609289
479,1309 Grant Ave,San Francisco,94133,94133,37.799,-122.407,null,H24,340766,94133,"Ristorante Ideale, LLC",1309 Grant Ave,San Francisco,CA,37.80057993,-122.4101869,0.003556993
480,1322 Grant Ave,San Francisco,94133,94133,37.7991,-122.407,null,H24,386749,94133,"Mo's Grill, Inc",1322 Grant Ave,San Francisco,CA,37.80057993,-122.4101869,0.003513718
482,1434 Grant Ave,San Francisco,94133,94133,37.8001,-122.407,null,H86,140156,94133,Agnes Kozel,1436 Grant Ave,San Francisco,CA,37.80057993,-122.4101869,0.003222787
483,470 Green St,San Francisco,94133,94133,37.7998,-122.407,null,H24,442558,94133,MAYKADEH LLC,470 GREEN ST.,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.003280901
484,562 Green St,San Francisco,94133,94133,37.7996,-122.408,null,H25,392433,94133,"J Gus, Inc",562 Green St,San Francisco,CA,37.80057993,-122.4101869,0.002396369
485,678 Green St,San Francisco,94133,94133,37.7994,-122.41,null,H24,925231,94133,"Silverhat Bar, Inc, a CA Corp",678 Green St,San Francisco,CA,37.80057993,-122.4101869,0.001194634
486,1042 Kearny St,San Francisco,94133,94133,37.7974,-122.405,null,H24,80515,94133,Agostino Crotti & Bruce Ghezza,1042 Kearny St,San Francisco,CA,37.80057993,-122.4101869,0.006084027
488,1230 Grant Ave,San Francisco,94133,94133,37.7985,-122.407,null,H24,369403,94133,HOUSE FOOD SERVICES INC,1230 GRANT AVE,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.00380554
489,808 Pacific Ave,San Francisco,94133,94133,37.7967,-122.409,null,H24,203720,94133,Yiu Tim Chan,808 Pacific Ave,San Francisco,CA,37.80057993,-122.4101869,0.004057398
494,1630 Stockton St,San Francisco,94133,94133,37.8009,-122.409,null,H24,357470,94133,Italian Building Association,1630 Stockton St,San Francisco,CA,37.80057993,-122.4101869,0.001229252
496,601 Vallejo St,San Francisco,94133,94133,37.7987,-122.407,null,H24,4392,94133,John Giotta,601 Vallejo St,San Francisco,CA,37.80057993,-122.4101869,0.003700022
792,Pier 39  Front,San Francisco,94133,94133,37.7919,-122.399,null,H24,161649,94133,"Andre-Boudin Bakeries, Inc",Pier 39,San Francisco,CA,37.80057993,-122.4101869,0.014159338
795,Pier 41,San Francisco,94133,94133,37.8085,-122.412,null,H28,201870,94133,"Chatzka's, Inc",Pier 41,San Francisco,CA,37.80057993,-122.4101869,0.008124962
799,580 Beach St,San Francisco,94133,94133,37.807,-122.419,null,H24,117118,94133,James P Edmondson,580 Beach St,San Francisco,CA,37.80057993,-122.4101869,0.010903618
835,801 Broadway St,San Francisco,94133,94133,37.7972,-122.411,null,H24,931293,94133,Zhuo Bin Huang & Zhu Wei Yu,801 Broadway St,San Francisco,CA,37.80057993,-122.4101869,0.003476369
840,373 Columbus Ave,San Francisco,94133,94133,37.7986,-122.408,null,H24,19587,94133,Robert Mastrelli,373  Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.002949991
843,1224 Grant Ave,San Francisco,94133,94133,37.7983,-122.407,null,H24,144323,94133,Spiros & Panagiotis Kalogerias,1224 Grant Ave,San Francisco,CA,37.80057993,-122.4101869,0.003918431
845,1454 Grant Ave,San Francisco,94133,94133,37.8004,-122.408,14155985565,H24,123215,94133,Jacqueline Margulis,1454 Grant Ave,San Francisco,CA,37.80057993,-122.4101869,0.002194241
847,542 Green St,San Francisco,94133,94133,37.7996,-122.408,null,H24,337299,94080,Sodini Enterprises Inc.,421 Cypress Ave.,South San Francisco,CA,37.80057993,-122.4101869,0.002396369
854,1421 Stockton St,San Francisco,94133,94133,37.7989,-122.409,null,H24,202246,94133,Giusti Corp,1421 Stockton St,San Francisco,CA,37.80057993,-122.4101869,0.002056887
880,752 Jackson St,San Francisco,94133,94133,37.796,-122.408,null,H24,327329,94133,Kam Fai Lam,752 Jackson St,San Francisco,CA,37.80057993,-122.4101869,0.005075242
884,919 Kearny St,San Francisco,94133,94133,37.7965,-122.405,null,H24,332820,94133,HOUSE OF NANKING LLC,919 KEARNY ST.,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.006599186
1442,2801 Leavenworth St,San Francisco,94133,94133,37.8072,-122.419,null,H24,312201,94133,Hamid Ghayour-Faraji,2801 Leavenworth St,San Francisco,CA,37.80057993,-122.4101869,0.011022564
1469,550 North Point St,San Francisco,94133,94133,37.8063,-122.416,null,H24,479018,30022,SAN FRAN TRS JV LLC,11580 GREAT OAKS WAY,ALPHARETTA,GA,37.80057993,-122.4101869,0.008155482
1508,Foot of Taylor St #7,San Francisco,94133,94133,37.7952,-122.413,null,H25,671,94133,"Alioto Fish Company, Ltd",Foot of Taylor St,San Francisco,CA,37.80057993,-122.4101869,0.006071035
1534,916 Kearny St,San Francisco,94133,94133,37.7965,-122.405,null,H25,444245,94133,"Rosso & Bianco, LLC",916 Kearny St,San Francisco,CA,37.80057993,-122.4101869,0.006599186
1566,350 Bay St,San Francisco,94133,94133,37.8058,-122.413,null,H25,347278,94133,"Frank Tong, Tina Chaung, Patrick Lin, Choon Foo Twan, Daw Khin May",350 Bay St,San Francisco,CA,37.80057993,-122.4101869,0.005929834
1568,901 Columbus Ave,San Francisco,94133,94133,37.8031,-122.414,null,H25,350855,94133,Ratiba M Hararah,901 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.004570651
1579,Foot of Taylor St 5,San Francisco,94133,94133,37.8025,-122.411,null,H25,187952,94133,Pollack Group Ltd,Foot of Taylor St #5,San Francisco,CA,37.80057993,-122.4101869,0.002085156
1685,670 Jackson St,San Francisco,94133,94133,37.7961,-122.406,null,H25,165639,94133,"New Lun Ting Cafe, Inc",670 Jackson St,San Francisco,CA,37.80057993,-122.4101869,0.006131843
1754,2800 Leavenworth St,San Francisco,94133,94133,37.8072,-122.419,null,H25,128923,94133,Fisherman's Pizzeria Inc,2800  Leavenworth St #50,San Francisco,CA,37.80057993,-122.4101869,0.011022564
1830,745 Columbus Ave,San Francisco,94133,94133,37.8016,-122.412,null,H25,942278,94133,Katsuyoshi & Kazuko Matsuda,745 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.002080397
1833,673 Union St,San Francisco,94133,94133,37.8003,-122.41,null,H26,369321,94133,California Rogue Inc,673 Union St,San Francisco,CA,37.80057993,-122.4101869,0.000336563
1843,1315 Powell St,San Francisco,94133,94133,37.7967,-122.41,null,H25,362337,94133,Bai Sen Ma,1315 Powell St,San Francisco,CA,37.80057993,-122.4101869,0.003884427
1844,15 Romolo Pl,San Francisco,94133,94133,37.7982,-122.406,null,H25,332885,94133,"Galileo, Inc",15 Romolo Pl,San Francisco,CA,37.80057993,-122.4101869,0.004815994
1852,2330 Taylor St,San Francisco,94133,94133,37.8039,-122.415,null,H25,133905,94133,Patricia L Darden,2330 Taylor St,San Francisco,CA,37.80057993,-122.4101869,0.005847158
1865,448 Beach St,San Francisco,94133,94133,37.8072,-122.416,14155583046,H25,352408,94014,Bounsom Sivongsa,188 Alexander Ave.,Daly City,CA,37.80057993,-122.4101869,0.008810109
2004,434 Broadway St,San Francisco,94133,94133,37.7982,-122.404,null,H25,392939,94133,"New Green Garden, Inc",434 Broadway St,San Francisco,CA,37.80057993,-122.4101869,0.006628816
2008,Pier 39  Building B  Space 1-3,San Francisco,94133,94133,37.7868,-122.462,14155217717,H25,930676,94133,"Trish's Dishes, A Calif. Corp",Pier 39  Building B  Space 1-3,San Francisco,CA,37.80057993,-122.4101869,0.05361426
2044,1329 Columbus Ave,San Francisco,94133,94133,37.8065,-122.419,null,H25,444555,94133,Joanie's Diner Inc.,1329 Columbus Ave.,San Francisco,CA,37.80057993,-122.4101869,0.010616912
2127,2075 CHESTNUT St,SAN FRANCISCO,94133,94133,37.8007,-122.437,null,H25,353177,80228,Einstein & Noah Corp,"555 Zang St., Suite 300",Lakewood,CO,37.80057993,-122.4101869,0.026813418
2165,790 Lombard St,San Francisco,94133,94133,37.8027,-122.414,null,H25,947465,94133,Elias Bikah,790 Lombard St,San Francisco,CA,37.80057993,-122.4101869,0.004362889
2168,2161 Powell St,San Francisco,94133,94133,37.8045,-122.412,null,H25,935211,94133,Julie Ray & Ziad Abudiab,2161 Powell St,San Francisco,CA,37.80057993,-122.4101869,0.00431908
2172,1701 Stockton St,San Francisco,94133,94133,37.8016,-122.409,null,H25,385662,94133,"DBMK Enterprises, Inc",1701 Stockton St,San Francisco,CA,37.80057993,-122.4101869,0.001564978
2199,431 Columbus Ave,San Francisco,94133,94133,37.7989,-122.408,null,H25,925723,94133,Il Barone Inc,431 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.002757623
2219,606 Jackson St,San Francisco,94133,94133,37.7963,-122.405,null,H25,181657,94133,Chun Cheong Chou,606 Jackson St,San Francisco,CA,37.80057993,-122.4101869,0.006724673
2223,765 Jackson St,San Francisco,94133,94133,37.7958,-122.408,null,H25,156785,94133,Siu & Ng Inc,765 Jackson St,San Francisco,CA,37.80057993,-122.4101869,0.00525643
2788,1701 Powell St,San Francisco,94133,94133,37.8004,-122.411,null,H25,944434,94133,H & K Investment Group,1701 Powell St,San Francisco,CA,37.80057993,-122.4101869,0.000832818
2821,Pier 39 West Marina,San Francisco,94133,94133,37.7998,-122.415,null,H25,318486,94133,Forbes Island Corporation,Pier 39 #205,San Francisco,CA,37.80057993,-122.4101869,0.00487593
2826,1630 Powell St,San Francisco,94133,94133,37.7997,-122.411,null,H25,937250,94133,Eddy Navia & Quentin Navia,1630 Powell St,San Francisco,CA,37.80057993,-122.4101869,0.001198119
2836,Pier 39  Building Q1,San Francisco,94133,94133,37.8082,-122.41,null,H26,324628,94133,Hard Rock Caf̩ International (USA),Pier 39  Building Q1,San Francisco,CA,37.80057993,-122.4101869,0.00762236
2849,530 Jackson St,San Francisco,94133,94133,37.7964,-122.404,null,H26,300887,94133,Kells of San Francisco Inc,530 Jackson St,San Francisco,CA,37.80057993,-122.4101869,0.007466522
2869,550 North Point St,San Francisco,94133,94133,37.8063,-122.416,null,H26,479018,30022,SAN FRAN TRS JV LLC,11580 GREAT OAKS WAY,ALPHARETTA,GA,37.80057993,-122.4101869,0.008155482
2883,500 Columbus Ave,San Francisco,94133,94133,37.7998,-122.409,null,H26,7457,94133,Delucchi Mechanical Co Inc,500  Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.001420179
2933,286 Jefferson St,San Francisco,94133,94133,37.8081,-122.417,null,H26,5075,94133,LOLMAN ENTERPRISES INC,286 JEFFERSON ST,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.010147435
2943,206 Jefferson St,San Francisco,94133,94133,37.8081,-122.417,null,H26,28046,94133,"Tarantino's, Inc",206 Jefferson St,San Francisco,CA,37.80057993,-122.4101869,0.010147435
2944,2847 Taylor St,San Francisco,94133,94133,37.8084,-122.416,null,H26,9619,94133,Nino L Garaldi & Michael F Geraldi & Alphonse B Geraldi & Josephine Geraldi & Lawrence G Geraldi,2847 Taylor St,San Francisco,CA,37.80057993,-122.4101869,0.009744033
2945,606 Broadway St,San Francisco,94133,94133,37.7979,-122.407,null,H26,90901,94133,"New Sun Hong Kong, Inc",606 Broadway St,San Francisco,CA,37.80057993,-122.4101869,0.004163898
2952,145 Jefferson St,San Francisco,94133,94133,37.8083,-122.415,null,H26,353662,94133,"Rainforest Cafe, Inc",145 Jefferson St,San Francisco,CA,37.80057993,-122.4101869,0.009097575
2987,412 Broadway St,San Francisco,94133,94133,37.7982,-122.404,null,H26,329590,94133,"Alternative Entertainment, Inc",412  Broadway St,San Francisco,CA,37.80057993,-122.4101869,0.006628816
3021,245 Jefferson St,San Francisco,94133,94133,37.8081,-122.417,null,H26,350220,94133,"Crab Addison, Inc",245 Jefferson St,San Francisco,CA,37.80057993,-122.4101869,0.010147435
3059,2801 Leavenworth St,San Francisco,94133,94133,37.8072,-122.419,null,H26,130679,94945,LAS MARGARITAS INC,118 ATHERTON OAKS DRIVE,NOVATO,CA,37.80057993,-122.4101869,0.011022564
3114,Pier 43 1/2,San Francisco,94133,94133,37.8089,-122.415,null,H26,310193,94133,SFS 39 Inc,Pier 43 1/2,San Francisco,CA,37.80057993,-122.4101869,0.009611969
3115,1131 Grant Ave,San Francisco,94133,94133,37.7973,-122.407,null,H26,373352,94133,YEES RESTAURANT INC,1131 GRANT AVE,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.004573179
3133,217 Columbus Ave,San Francisco,94133,94133,37.7974,-122.406,null,H26,333170,94133,"Brandy Ho & Brothers, Inc",217  Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.005257536
3151,772 Pacific Ave,San Francisco,94133,94133,37.7968,-122.408,null,H26,351717,94133,Hon So Inc,772 Pacific Ave,San Francisco,CA,37.80057993,-122.4101869,0.004366943
3160,941 Kearny St,San Francisco,94133,94133,37.7966,-122.405,null,H26,938535,94133,Nirmal Singh,941 Kearny St,San Francisco,CA,37.80057993,-122.4101869,0.006537834
3161,2620 Jones St,San Francisco,94133,94133,37.8054,-122.417,null,H26,489172,94133,"PHF Ruby LLC,",2620 Jones St,San Francisco,CA,37.80057993,-122.4101869,0.008345781
3210,200 Beach St,San Francisco,94133,94133,37.8076,-122.413,null,H26,367537,91367,"One Jefferson Pancakes, Inc",6000 De Soto Ave #349,Woodland Hills,CA,37.80057993,-122.4101869,0.007562749
3272,850 Montgomery St,San Francisco,94133,94133,37.7971,-122.404,null,H26,379652,94133,Courtyard Montgomery LLC,850 Montgomery St,San Francisco,CA,37.80057993,-122.4101869,0.007098383
3325,2801 Leavenworth St,San Francisco,94133,94133,37.8072,-122.419,null,H26,194256,94114,William W Carlson,2801 Leavenworth St,San Francisco,CA,37.80057993,-122.4101869,0.011022564
3429,350 Bay St,San Francisco,94133,94133,37.8058,-122.413,null,H81,24669,94133,"Safeway Stores, Inc.",350 Bay St,San Francisco,CA,37.80057993,-122.4101869,0.005929834
3431,1025 Columbus Ave,San Francisco,94133,94133,37.8039,-122.415,null,H26,3188,94133,Bimbo's 365 Club,1025 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.005847158
3432,1250 Columbus Ave,San Francisco,94133,94133,37.8056,-122.418,null,H26,484078,94133,CCMH Fisherman's Wharf LLC,1250  Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.009286893
3433,Foot of Taylor St #8,San Francisco,94133,94133,37.7952,-122.413,null,H26,671,94133,"Alioto Fish Company, Ltd",Foot of Taylor St,San Francisco,CA,37.80057993,-122.4101869,0.006071035
3437,Pier 39  Space A202,San Francisco,94133,94133,37.8082,-122.41,null,H26,356090,94133,"Simco Fine Dining, LLC",Pier 39  Space A202,San Francisco,CA,37.80057993,-122.4101869,0.00762236
3439,Pier 39,San Francisco,94133,94133,37.8082,-122.41,null,H26,164574,94133,"Simco Fast Foods, Inc",Pier 39,San Francisco,CA,37.80057993,-122.4101869,0.00762236
3443,Pier 39  Space 203C,San Francisco,94133,94133,37.8082,-122.41,null,H26,310193,94133,SFS 39 Inc,Pier 39  Space 203C,San Francisco,CA,37.80057993,-122.4101869,0.00762236
3444,Pier 39  Space 103,San Francisco,94133,94133,37.8082,-122.41,null,H26,142314,94133,"Simco, Inc",Pier 39  Space 103,San Francisco,CA,37.80057993,-122.4101869,0.00762236
3445,Pier 39  204,San Francisco,94133,94133,37.8082,-122.41,null,H26,27895,94133,SWISS LOUIS RESTAURANT INC,39 PIER #160,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.00762236
3446,Pier 47,San Francisco,94133,94133,37.808,-122.418,null,H26,25258,94133,Scoma's Restaurant Inc,Pier 47,San Francisco,CA,37.80057993,-122.4101869,0.010775097
3449,2500 Mason St,San Francisco,94133,94133,37.8069,-122.414,null,H26,319227,94133,Meristar H & R Operating Co LP,2500 Mason St,San Francisco,CA,37.80057993,-122.4101869,0.007381286
3480,781 Broadway St,San Francisco,94133,94133,37.7975,-122.41,null,H26,322461,94133,Yu Lin Tan,781  Broadway St,San Francisco,CA,37.80057993,-122.4101869,0.003085593
3481,1800 Mason St,San Francisco,94133,94133,37.8001,-122.412,null,H26,147871,94133,"Correnti Boys, Inc",1800 Mason St,San Francisco,CA,37.80057993,-122.4101869,0.001875591
3524,1029 Grant Ave,San Francisco,94133,94133,37.7964,-122.407,null,H26,161090,94133,"Golden Gate Bakery, Inc",1029 Grant Ave,San Francisco,CA,37.80057993,-122.4101869,0.005256219
3528,622 Jackson St,San Francisco,94133,94133,37.7962,-122.406,null,H26,362551,94133,Yuan's Legacy Corporation,622 Jackson St,San Francisco,CA,37.80057993,-122.4101869,0.006059168
3529,649 Jackson St,San Francisco,94133,94133,37.7961,-122.406,null,H26,168261,94133,LFL Inc,649 Jackson St,San Francisco,CA,37.80057993,-122.4101869,0.006131843
3536,809 Montgomery St,San Francisco,94133,94133,37.7965,-122.404,null,H26,322975,94133,Hyun Mok Yoo & Eun Hwan Yoo,809 Montgomery St,San Francisco,CA,37.80057993,-122.4101869,0.007411003
3817,1324 Powell St,San Francisco,94133,94133,37.7968,-122.41,null,H26,397047,94133,Yi F Hu & Rui C Liu,1324 Powell St,San Francisco,CA,37.80057993,-122.4101869,0.003784546
3895,1040 Columbus Ave,San Francisco,94133,94133,37.804,-122.415,14155744455,H26,950353,94133,"Swami, Brahma B",1040 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.005904513
3953,401 Columbus Ave,San Francisco,94133,94133,37.799,-122.408,null,H26,341968,94133,Pinocchio LLC   Giovanni Zocca,401 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.002697869
3996,1000 Columbus Ave,San Francisco,94133,94133,37.8036,-122.415,null,H86,914365,94133,Ok Nam,1000 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.005682184
4019,1155 Grant Ave,San Francisco,94133,94133,37.7975,-122.407,null,H86,158435,94133,Hsiu Mei Wong,1155 Grant Ave,San Francisco,CA,37.80057993,-122.4101869,0.004431929
4062,1560 Powell St,San Francisco,94133,94133,37.799,-122.41,null,H86,915912,94133,Rubber Legs Inc,1560 Powell St,San Francisco,CA,37.80057993,-122.4101869,0.001590941
4063,1534 Stockton St,San Francisco,94133,94133,37.7998,-122.409,null,H86,335498,94133,Mark Nicco,1534  Stockton St,San Francisco,CA,37.80057993,-122.4101869,0.001420179
4065,546 Broadway St,San Francisco,94133,94133,37.798,-122.406,null,H86,22623,94133,"Chowder House, Inc",546 Broadway St,San Francisco,CA,37.80057993,-122.4101869,0.004917903
4066,732 Broadway St,San Francisco,94133,94133,37.7976,-122.409,null,H86,332886,94133,Alps Hotel Corp,732 Broadway St,San Francisco,CA,37.80057993,-122.4101869,0.003207585
4067,300 Columbus Ave,San Francisco,94133,94133,37.7979,-122.407,null,H86,142704,94133,S.A.W. Entertainment Ltd,300 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.004163898
4068,552 Broadway St,San Francisco,94133,94133,37.7979,-122.406,null,H07,305649,98111,SAN FRANCISCO ROARING 20'S,PO BOX 2602,SEATTLE,WA,37.80057993,-122.4101869,0.004971092
4069,1232 Grant Ave,San Francisco,94133,94133,37.7985,-122.407,null,H86,932947,94133,Myron Mu,1232 Grant Ave,San Francisco,CA,37.80057993,-122.4101869,0.00380554
4071,548 Green St,San Francisco,94133,94133,37.7997,-122.408,null,H87,10967,94133,CUNEO ALADINO & ROSSI DONATO,548 GREEN STREET,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.002357243
4072,1031 kearny St,San Francisco,94133,94133,37.7975,-122.405,null,H26,142704,94133,"S.A.W. Entertainment, Ltd",1031 Kearny St,San Francisco,CA,37.80057993,-122.4101869,0.006032363
4076,131 Bay St,San Francisco,94133,94133,37.8061,-122.41,null,H86,947407,94133,131 Bay Street Corp,131 Bay St,San Francisco,CA,37.80057993,-122.4101869,0.005523231
4157,957 Columbus Ave,San Francisco,94133,94133,37.8032,-122.414,null,H86,950776,94133,Purgatory Inc,957 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.004626539
4158,1300 Columbus Ave,San Francisco,94133,94133,37.8061,-122.419,null,H26,347781,94133,Bristol Hotel Asset Company,1300 Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.010399171
4186,435 Broadway St,San Francisco,94133,94133,37.7981,-122.404,null,H86,952871,94133,Francesca Valdez,435  Broadway ST,San Francisco,CA,37.80057993,-122.4101869,0.006665372
4190,201 Columbus Ave,San Francisco,94133,94133,37.797,-122.405,null,H86,168426,94133,Mr. Bing's Inc,201  Columbus Ave,San Francisco,CA,37.80057993,-122.4101869,0.006302327
4194,787 Broadway St,San Francisco,94133,94133,37.7975,-122.41,null,H86,382512,94133,"Zechsan Business Development, Inc",787 Broadway St,San Francisco,CA,37.80057993,-122.4101869,0.003085593
4292,479 Broadway St,San Francisco,94133,94133,37.798,-122.405,null,H86,201542,94133,Maximum Productions Inc,479 Broadway ST,San Francisco,CA,37.80057993,-122.4101869,0.005793053
4416,475 Francisco St,San Francisco,94133,94133,37.8047,-122.413,null,H87,336094,94133,SWEETIES LLC,475 FRANCISCO,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.004988865
4421,Pier 39  Space D-3,San Francisco,94133,94133,37.8082,-122.41,null,H28,353749,94133,H.F.C. Inc,Pier 39  Space D-3,San Francisco,CA,37.80057993,-122.4101869,0.00762236
4464,940 Columbus Ave,San Francisco,94133,94133,37.8031,-122.414,null,H03,414966,94133,GOLDEN 7 LIQUOR & DELI INC.,940 COLUMBUS AVE,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.004570651
4465,300 Francisco St,San Francisco,94133,94133,37.8051,-122.41,null,H28,916170,94133,Sweileh R Emad & Maria R Vargas,300 Francisco St,San Francisco,CA,37.80057993,-122.4101869,0.00452393
4510,500 Beach St #61,San Francisco,94133,94133,37.8071,-122.417,null,H03,483123,94133,"Anchorage Liquor and Deli, Inc",500 Beach St  #61,San Francisco,CA,37.80057993,-122.4101869,0.009430286
4548,500 Beach St,San Francisco,94133,94133,37.807,-122.418,null,H28,911744,94133,Starbucks Coffee Co,500  Beach St,San Francisco,CA,37.80057993,-122.4101869,0.010112496
4593,Pier 39  Space Q2,San Francisco,94133,94133,37.8082,-122.41,null,H28,366740,94133,"Simco Coffee, LLC",Pier 39  Space Q2,San Francisco,CA,37.80057993,-122.4101869,0.00762236
4614,1205 Stockton St,San Francisco,94133,94133,37.797,-122.409,null,H28,326331,94133,"New Food Market, Inc",1205  Stockton St,San Francisco,CA,37.80057993,-122.4101869,0.003771541
4621,1242 Stockton St,San Francisco,94133,94133,37.7973,-122.408,null,H28,371010,94133,LOUIE'S DIM SUM INC.,1242 STOCKTON ST.,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.003942114
4622,1261 Stockton St,San Francisco,94133,94133,37.7975,-122.409,null,H28,368611,94133,CHEUNG KWAI KEE ENTERPRISES,1261 STOCKTON ST.,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.003300695
4634,1877 Stockton St,San Francisco,94133,94133,37.8031,-122.41,null,H28,110959,94133,George N Shatara,1877 Stockton St,San Francisco,CA,37.80057993,-122.4101869,0.002526987
4753,155 Francisco St,San Francisco,94133,94133,37.8053,-122.408,null,H28,926361,94133,Chew M Ko,155  Francisco ST,San Francisco,CA,37.80057993,-122.4101869,0.005202055
4754,1198 Pacific Ave,San Francisco,94133,94133,37.796,-122.415,null,H28,367066,94133,Samir Hinn & Georgette Hinn,1198 Pacific Ave,San Francisco,CA,37.80057993,-122.4101869,0.006643957
4755,Pier 39  Lot 12,San Francisco,94133,94133,37.8025,-122.411,null,H28,132685,94133,"Aaron Hayes, Brian Hayes & Maureen Hayes",Pier 39 Lot 12,San Francisco,CA,37.80057993,-122.4101869,0.002085156
4762,2890 Taylor St,San Francisco,94133,94133,37.8086,-122.416,null,H28,91124,94133,"Andre-Boudin Bakeries, Inc",2890 Taylor St,San Francisco,CA,37.80057993,-122.4101869,0.009905262
5016,Foot of Taylor St #2,San Francisco,94133,94133,37.7952,-122.413,null,H28,342887,94133,CRAB STATION AT FISHERMANS WHARF,2 FISHERMANS WHARF,SAN FRANCISCO,CA,37.80057993,-122.4101869,0.006071035
